"Year","Player","Age","Position","School","Height","Weight","BMI","SpeedScore","FortyDash","Vertical","Bench","BroadJump","ThreeCone","Shuttle"
"2012","Bernard Pierce","20.82","RB","Temple","72","218","29.56","111.19","4.45","36.5","17","123","7.07","4.28"
"2012","Chris Polk","22.22","RB","Washington","70","215","30.85","103.02","4.52","31.5","","111","7.13","4.21"
"2012","Tauren Poole","22.38","RB","Tennessee","70","205","29.41","101.78","4.48","34","24","118","7.36","4.19"
"2012","DeVier Posey","21.98","WR","Ohio State","74","211","27.09","115.18","4.39","36.5","14","123","7.03","4.15"
"2012","Nick Provo","","TE","Syracuse","75","237","29.62","90.64","4.76","","","","",""
"2012","Brian Quick","22.75","WR","Appalachian State","75","220","27.5","110.24","4.5","34","15","119","7.1","4.23"
"2012","Chris Rainey","24.01","RB","Florida","68","180","27.37","99.62","4.36","36.5","16","120","6.5","3.93"
"2012","Rueben Randle","20.83","WR","LSU","75","210","26.25","100.68","4.55","31","15","121","6.99","4.36"
"2012","Beau Reliford","","TE","Florida State","77","256","30.35","94.03","4.84","","","","",""
"2012","Trent Richardson","21.66","RB","Alabama","69","228","33.67","113.2","4.48","","","","",""
"2012","Gerell Robinson","","WR","Arizona State","75","227","28.37","109.79","4.54","35.5","","113","","4.15"
"2012","James Rodgers","23.21","WR","Oregon State","67","184","28.82","74.78","4.61","37","19","115","","4.23"
"2012","Evan Rodriguez","23.46","RB","Temple","73","239","31.53","113.51","4.53","36","18","119","6.94","4.28"
"2012","Mohamed Sanu","22.54","WR","Rutgers","73","211","27.84","92.63","4.62","36","19","126","6.88","4.22"
"2012","Darrell Scott","","RB","South Florida","72","231","31.33","96.31","4.68","31.5","","","",""
"2012","Tommy Streeter","22.41","WR","Miami (FL)","77","219","25.97","126.68","4.37","33","17","125","7.08",""
"2012","Ryan Tannehill","23.61","QB","Texas A&M","76","221","26.9","94.54","4.65","","","","",""
"2012","Darron Thomas","","QB","Oregon","75","220","27.5","84.99","4.77","36","14","121","7.17","4.28"
"2012","Nick Toon","23.34","WR","Wisconsin","74","215","27.6","107.25","4.49","37.5","18","","",""
"2012","Robert Turbin","22.26","RB","Utah State","70","222","31.85","116.33","4.42","36","28","122","7.16","4.31"
"2012","Marc Tyler","","RB","USC","71","219","30.54","89.76","4.7","30.5","19","110","",""
"2012","Brandon Weeden","28.4","QB","Oklahoma State","75","221","27.62","77.3","4.89","","","","",""
"2012","Jordan White","23.76","WR","West. Michigan","72","208","28.21","89.29","4.63","35","14","119","6.84","4.13"
"2012","Fozzy Whittaker","23.09","RB","Texas","69","193","28.5","94.97","4.49","","20","","",""
"2012","David Wilson","20.73","RB","Virginia Tech","70","206","29.55","111.94","4.38","41","","132","7.09","4.12"
"2012","Russell Wilson","23.27","QB","Wisconsin","71","204","28.45","96.89","4.53","34","","118","6.97","4.09"
"2012","Patrick Witt","","QB","Yale","75","225","28.12","68.65","5.06","31.5","","101","7.14","4.37"
"2012","Jarius Wright","22.28","WR","Arkansas","70","182","26.11","93.98","4.39","38","11","120","6.93","4.03"
"2012","Kendall Wright","22.32","WR","Baylor","70","196","28.12","92.49","4.49","38.5","","121","6.93","4.18"
"2012","Devon Wylie","23.51","WR","Fresno State","69","187","27.61","97.83","4.36","39","17","123","",""
"2013","Keenan Allen","20.86","WR","California","74","206","26.45","94.92","4.58","","","","",""
"2013","C.J. Anderson","22.07","RB","California","68","224","34.06","100.06","4.6","32","17","119","7.15","4.12"
"2013","Tavon Austin","22.98","WR","West Virginia","68","174","26.45","91.37","4.34","32","14","120","","4.01"
"2013","Stedman Bailey","22.32","WR","West Virginia","70","193","27.69","88.68","4.52","34.5","11","117","6.81","4.09"
"2013","Montee Ball","22.25","RB","Wisconsin","70","214","30.7","90.76","4.66","32","15","118","6.88","4.4"
"2013","Matt Barkley","22.49","QB","USC","74","227","29.14","78.11","4.91","","","","",""
"2013","Kenjon Barner","22.86","RB","Oregon","69","196","28.94","93.91","4.52","35.5","20","122","6.87","4.2"
"2013","Le'Veon Bell","21.05","RB","Michigan State","73","230","30.34","102.74","4.6","31.5","24","118","6.75","4.24"
"2013","Giovani Bernard","21.29","RB","North Carolina","68","202","30.71","95.94","4.53","33.5","19","122","6.91","4.12"
"2013","Tommy Bohanon","22.49","RB","Wake Forest","73","246","32.45","86.75","4.88","35","36","119","7.27","4.42"
"2013","Alan Bonner","22.33","WR","Jacksonville State","70","193","27.69","83.39","4.59","33","14","117","","4.15"
"2013","Zach Boren","21.82","RB","Ohio State","71","238","33.19","76.16","5","32","25","109","7.28","4.44"
"2013","Josh Boyce","21.84","WR","TCU","71","206","28.73","108.88","4.38","34","22","131","6.68","4.1"
"2013","Tyler Bray","21.19","QB","Tennessee","78","232","26.81","71.34","5.05","","","100","7.2","4.51"
"2013","Marlon Brown","21.87","WR","Georgia","76","213","25.92","96.51","4.63","","","","",""
"2013","Rex Burkhead","22.68","RB","Nebraska","70","214","30.7","85.51","4.73","39","21","125","6.85","4.09"
"2013","Colby Cameron","","QB","Louisiana Tech","74","212","27.22","81.22","4.78","30.5","","112","6.98","4.28"
"2013","Justice Cunningham","22.14","TE","South Carolina","75","258","32.24","85.06","4.94","31.5","","116","7.12","4.45"
"2013","Marcus Davis","23.21","WR","Virginia Tech","75","233","29.12","110.73","4.56","39.5","19","120","7.15",""
"2013","Knile Davis","21.42","RB","Arkansas","71","227","31.66","124.49","4.37","33.5","31","121","6.96","4.38"
"2013","Aaron Dobson","21.62","WR","Marshall","75","210","26.25","118.32","4.37","","","","",""
"2013","Zac Dysert","23.07","QB","Miami (OH)","75","231","28.87","86.31","4.81","","","","",""
"2013","Tyler Eifert","22.49","TE","Notre Dame","77","250","29.64","105.05","4.68","35.5","22","119","6.92","4.32"
"2013","Andre Ellington","24.09","RB","Clemson","69","199","29.38","88.12","4.61","34","","122","",""
"2013","Zach Ertz","22.32","TE","Stanford","77","249","29.52","97.77","4.76","30.5","24","111","7.08","4.47"
"2013","Gavin Escobar","22.09","TE","San Diego State","78","254","29.35","94.51","4.84","32","","114","7.07","4.31"
"2013","Joseph Fauria","23.14","TE","UCLA","79","259","29.17","99.24","4.82","","17","","",""
"2013","Michael Ford","22.78","RB","LSU","69","210","31.01","102.42","4.5","38.5","25","130","6.87","4.25"
"2013","Johnathan Franklin","23.37","RB","UCLA","70","205","29.41","100.88","4.49","31.5","18","115","6.89","4.31"
"2013","Corey Fuller","22.7","WR","Virginia Tech","74","204","26.19","107.39","4.43","31.5","12","120","",""
"2013","Matt Furstenburg","23.72","TE","Maryland","76","242","29.45","105.68","4.62","35.5","18","115","7.09","4.35"
"2013","Mike Gillislee","22.35","RB","Florida","71","208","29.01","97.06","4.55","30.5","15","119","7.12","4.4"
"2013","Mike Glennon","23.23","QB","North Carolina State","79","225","25.34","75.56","4.94","26.5","","102","7.49","4.52"
"2013","Tyrone Goard","","WR","East. Kentucky","76","205","24.95","104.09","4.5","36","10","123","6.9","4.39"
"2013","Marquise Goodwin","22.3","WR","Texas","69","183","27.02","104.06","4.27","","13","132","",""
"2013","Chris Gragg","22.68","TE","Arkansas","75","244","30.49","116.83","4.5","37.5","18","125","7.08","4.51"
"2013","Ray Graham","22.47","RB","Pittsburgh","69","199","29.38","74.98","4.8","32.5","18","112","7.17","4.21"
"2013","MarQueis Gray","23.33","QB","Minnesota","75","240","29.99","102.67","4.65","30","15","111","7.25","4.3"
"2013","Cobi Hamilton","22.31","WR","Arkansas","74","212","27.22","99.41","4.56","29.5","11","107","","4.31"
"2013","D.J. Harper","","RB","Boise State","69","211","31.16","101.1","4.52","33.5","23","120","7.07","4.35"
"2013","Chris Harper","23.49","WR","Kansas State","73","229","30.21","106.86","4.55","35.5","20","116","6.89","4.39"
"2013","Montel Harris","","RB","Temple","68","208","31.62","86.72","4.68","32.5","19","113","6.95","4.18"
"2013","Mark Harrison","22.24","WR","Rutgers","75","231","28.87","119.96","4.46","38.5","17","129","6.99","4.33"
"2013","DeAndre Hopkins","20.75","WR","Clemson","73","214","28.23","98.12","4.57","36","15","115","","4.5"
"2013","Justin Hunter","21.8","WR","Tennessee","76","196","23.86","105.01","4.44","39.5","","136","","4.33"
"2013","Mike James","21.9","RB","Miami (FL)","70","223","31.99","105.91","4.53","35","28","115","","4.62"
"2013","Jawan Jamison","21.28","RB","Rutgers","67","203","31.79","84.63","4.68","29","20","110","",""
"2013","Stefphon Jefferson","","RB","Nevada","70","213","30.56","88.8","4.68","31","15","117","6.97","4.44"
"2013","D.C. Jefferson","23.83","TE","Rutgers","78","255","29.46","85.34","4.97","","3","","",""
"2013","Darius Johnson","22.04","WR","SMU","69","179","26.43","75.57","4.6","32","6","109","","4.53"
"2013","Landry Jones","23.92","QB","Oklahoma","76","225","27.38","66","5.11","31","","115","7.12","4.3"
"2013","Nick Kasa","22.33","TE","Colorado","78","269","31.08","111.61","4.71","31.5","22","113","",""
"2013","Brandon Kaufman","22.36","WR","East. Washington","77","216","25.61","95.8","4.67","33.5","9","115","7.11","4.44"
"2013","Travis Kelce","23.42","TE","Cincinnati","77","255","30.24","111.85","4.63","","","","",""
"2013","Tavarres King","22.65","WR","Georgia","72","189","25.63","93.38","4.47","36.5","11","123","6.91","4.33"
"2013","Collin Klein","23.46","QB","Kansas State","77","226","26.8","86.58","4.78","29","","111","7.17","4.4"
"2013","Eddie Lacy","22.76","RB","Alabama","71","231","32.21","107.79","4.55","","","","",""
"2013","Marcus Lattimore","21.35","RB","South Carolina","71","221","30.82","94.54","4.65","","","","",""
"2013","Alec Lemon","21.68","WR","Syracuse","73","202","26.65","91.02","4.59","32","7","112","7.04","4.29"
"2013","Zach Line","22.78","RB","SMU","72","232","31.46","89.63","4.77","30.5","26","111","",""
"2013","Philip Lutzenkirchen","","TE","Auburn","75","258","32.24","85.06","4.94","30.5","21","112","7.15","4.35"
"2013","E.J. Manuel","22.97","QB","Florida State","77","237","28.1","101.38","4.65","34","","118","7.08","4.21"
"2013","Miguel Maysonet","23.23","RB","Stony Brook","69","209","30.86","98.39","4.54","","20","","7.21","4.43"
"2013","Onterio McCalebb","23.57","RB","Auburn","70","168","24.1","94.71","4.34","34","","121","",""
"2013","Vance McDonald","22.73","TE","Rice","76","267","32.5","109.79","4.69","33.5","31","119","7.08","4.53"
"2013","Aaron Mellette","23.19","WR","Elon","74","217","27.86","103.56","4.54","33.5","9","123","7.11","4.41"
"2013","Christine Michael","22.32","RB","Texas A&M","70","220","31.56","103.57","4.54","43","27","125","6.69","4.02"
"2013","T.J. Moe","22.39","WR","Missouri","71","204","28.45","78.61","4.74","36","26","120","6.53","3.96"
"2013","Ryan Nassib","22.99","QB","Syracuse","74","227","29.14","69.26","5.06","28.5","","105","7.34","4.53"
"2013","Ryan Otten","22.92","TE","San Jose State","77","230","27.27","95.82","4.69","","","","",""
"2013","Chris Pantale","22.96","TE","Boston Col.","77","254","30.12","82.58","4.99","33.5","17","110","7.48","4.5"
"2013","Cordarrelle Patterson","21.97","WR","Tennessee","74","216","27.73","114.74","4.42","37","","128","",""
"2013","Quinton Patton","22.58","WR","Louisiana Tech","72","204","27.66","95.56","4.53","33","8","118","6.91","4.01"
"2013","Lonnie Pryor","23.04","RB","Florida State","71","227","31.66","93.04","4.7","30","17","114","7.28","4.55"
"2013","Joseph Randle","21.19","RB","Oklahoma State","72","204","27.66","88.78","4.63","35","","123","",""
"2013","Jordan Reed","22.68","TE","Florida","74","236","30.3","92.11","4.72","","16","","",""
"2013","Sean Renfree","22.86","QB","Duke","75","219","27.37","85.32","4.76","","","","",""
"2013","Theo Riddick","21.84","RB","Notre Dame","70","201","28.84","83.8","4.68","32","","118","",""
"2013","Mychal Rivera","22.49","TE","Tennessee","75","242","30.24","88.76","4.81","31","17","112","7.17","4.43"
"2013","Denard Robinson","22.45","WR","Michigan","70","199","28.55","99.09","4.43","36.5","","123","7.09","4.22"
"2013","Da'Rick Rogers","21.72","WR","Tennessee Tech","74","217","27.86","107.29","4.5","39.5","10","132","6.71","4.06"
"2013","Robbie Rouse","","RB","Fresno State","66","190","30.66","71.58","4.8","34","15","114","6.97","4.25"
"2013","Lanear Sampson","22.64","WR","Baylor","71","204","28.45","100.29","4.46","33.5","20","119","7.1","4.38"
"2013","Ace Sanders","21.32","WR","South Carolina","67","173","27.09","72.17","4.58","32","7","117","6.81","4.37"
"2013","Matt Scott","22.46","QB","Arizona","74","213","27.34","88.05","4.69","31","","118","6.69","3.99"
"2013","Dion Sims","22.05","TE","Michigan State","77","262","31.07","103.74","4.75","35","22","112","7.36","4.52"
"2013","Rodney Smith","22.99","WR","Florida State","76","225","27.38","113.24","4.51","34.5","","120","7.03","4.07"
"2013","Geno Smith","22.41","QB","West Virginia","74","218","27.99","99.09","4.58","33.5","","124","",""
"2013","Brad Sorensen","24.98","QB","Southern Utah","76","229","27.87","75.07","4.97","29","","112","7.17","4.55"
"2013","Ryan Spadola","22.05","WR","Lehigh","73","204","26.91","101.29","4.48","33.5","15","119","6.72","4.07"
"2013","Zac Stacy","21.91","RB","Vanderbilt","68","216","32.84","100.79","4.55","33","27","122","6.7","4.17"
"2013","Kenny Stills","20.87","WR","Oklahoma","72","194","26.31","103.98","4.38","33.5","16","124","","4.35"
"2013","Jake Stoneburner","23.53","TE","Ohio State","75","252","31.49","105.82","4.65","34.5","18","116","7.12","4.27"
"2013","Ryan Swope","22.46","WR","Texas A&M","72","205","27.8","113.98","4.34","37","16","125","6.76","4.25"
"2013","Stepfan Taylor","21.74","RB","Stanford","69","214","31.6","83.37","4.76","30","17","110","7.13","4.5"
"2013","Kenbrell Thompkins","24.61","WR","Cincinnati","73","193","25.46","90.86","4.54","33.5","8","121","6.88","4.21"
"2013","Chris Thompson","22.38","RB","Florida State","67","192","30.07","100.61","4.42","","21","","",""
"2013","Levine Toilolo","21.6","TE","Stanford","80","260","28.56","97.6","4.86","31","17","113","7.09","4.57"
"2013","Matthew Tucker","21.79","RB","TCU","72","221","29.97","103.13","4.55","35.5","17","118","",""
"2013","James Vandenberg","","QB","Iowa","75","226","28.24","77.14","4.92","32","","116","6.95","4.52"
"2013","Conner Vernon","22.47","WR","Duke","72","196","26.58","80.6","4.68","32.5","","125","6.93","4.22"
"2013","Spencer Ware","21.28","RB","LSU","70","228","32.71","100.09","4.62","","","","",""
"2013","Markus Wheaton","22.08","WR","Oregon State","71","189","26.36","93.75","4.45","37","20","120","6.8","4.02"
"2013","Kerwynn Williams","21.74","RB","Utah State","68","195","29.65","96.82","4.48","35","17","118","7.15","4.15"
"2013","Terrance Williams","23.49","WR","Baylor","74","208","26.7","101.03","4.52","32.5","11","119","7.01","4.32"
"2013","Braden Wilson","23.41","RB","Kansas State","75","251","31.37","93.78","4.81","","22","","",""
"2013","Marquess Wilson","20.47","WR","Washington State","75","194","24.25","96.35","4.51","34.5","7","122","6.65","4.33"
"2013","Tyler Wilson","23.56","QB","Arkansas","74","215","27.6","71.62","4.95","28.5","","112","7.22","4.39"
"2013","George Winn","22.32","RB","Cincinnati","70","218","31.28","85.65","4.75","34.5","22","119","",""
"2013","Cierre Wood","22.04","RB","Notre Dame","71","213","29.7","98.53","4.56","37.5","16","124","",""
"2013","Robert Woods","20.9","WR","USC","72","201","27.26","95.84","4.51","33.5","14","117","7.15","4.47"
"2014","Jared Abbrederis","23.22","WR","Wisconsin","73","195","25.72","95.11","4.5","30.5","4","117","6.8","4.08"
"2014","Davante Adams","21.2","WR","Fresno State","73","212","27.97","98.06","4.56","39.5","14","123","6.82","4.3"
"2014","Jace Amaro","21.69","TE","Texas Tech","77","265","31.42","105.82","4.74","33","28","118","7.42","4.3"
"2014","Antonio Andrews","21.55","RB","Western Kentucky","70","225","32.28","83.37","4.82","29.5","20","106","7.24","4.49"
"2014","Dri Archer","22.58","WR","Kent State","68","173","26.3","97.86","4.26","38","20","122","6.86","4.06"
"2014","George Atkinson","21.27","RB","Notre Dame","73","218","28.76","108.24","4.48","38","19","121","7.07","4.46"
"2014","Kelvin Benjamin","23.08","WR","Florida State","77","240","28.46","112.1","4.61","32.5","13","119","7.33","4.39"
"2014","Kapri Bibbs","21.15","RB","Colorado State","69","212","31.3","89.15","4.67","29","24","106","",""
"2014","Rob Blanchflower","23.75","TE","Massachusetts","76","256","31.16","94.36","4.82","","","","",""
"2014","Alfred Blue","22.86","RB","LSU","74","223","28.63","97.05","4.63","32","13","121","7.15","4.5"
"2014","Blake Bortles","21.85","QB","Central Florida","77","232","27.51","78.55","4.93","32.5","","115","7.08","4.21"
"2014","Tajh Boyd","23.45","QB","Clemson","73","222","29.29","80.91","4.84","30.5","","106","7.33","4.23"
"2014","Chris Boyd","22.22","WR","Vanderbilt","76","206","25.07","85.69","4.73","","12","","",""
"2014","Teddy Bridgewater","21.32","QB","Louisville","74","214","27.47","","","30","","113","7.17","4.2"
"2014","John Brown","23.93","WR","Pittsburg State","70","179","25.68","96.76","4.34","36.5","","119","6.91","4.12"
"2014","Corey Brown","22.22","WR","Ohio State","71","178","24.82","83.69","4.51","33","","116","7.16","4.22"
"2014","Martavis Bryant","22.21","WR","Clemson","76","211","25.68","115.11","4.42","39","16","124","7.18","4.15"
"2014","Isaiah Burse","22.24","WR","Fresno State","70","188","26.97","81.94","4.58","31","16","115","6.74","3.94"
