Player,Team,POS,Draft Year,GP,TM TAR,TM PA ATT,TM OPP,TM Snaps,TM Air YDs,Snaps,Snap %,OPP Share,Weight OPP,Pass Comp,Pass ATT,Pass Yards,Pass TDs,Pass INT,Comp %,TD Rate,Yards/ ATT,AY/A,Passing Air Yards,Completed Air Yards,aDOT,QB Rating,CPOE,Rush ATT,Rush Yards,Rush TDs,TD Rate,YPC,Evaded Tackles,Big Runs,Juke Rate,GL ATT,FUM,REC,Targets,Target Share,RZ Targets,Catch Rate,Routes,Yards/ Route,REC Yards,Yards/REC,Yards/ Target,Air Yards/ Target,REC TDs,TD Rate,YDs/TM Pass ATT,Air Yards,Air Yards MS,WOPR,RACR,YAC,Touches,SCRIM Yards,SCRIM TDs,SCRIM YDs/Play,Fantasy Points,FPOE,PPR Rank
Matthew Stafford,DET,QB,2009,1,32,36,27,0,341,0,-,-,-,25,36,340,1,0,69.4%,2.8%,9.4,10.0,341,260,9.5,108.6,13.30,1,8,0,0.0%,8.0,-,-,-,-,0,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,-,-,-,-,0,1,8,0,-,18.4,5.0,14
Maxx Williams,ARI,TE,2015,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Mecole Hardman,KC,WR,2019,1,24,25,23,51,164,22,43.1%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,1,13,0,0.0%,13.0,-,-,-,-,0,2,2,8.3%,0,100%,0,-,57,28.5,28.5,21.5,0,0.0%,2.28,43,26.2%,0.31,1.33,14,3,70,0,1.37,9.0,4.9,47
Melvin Gordon,DEN,RB,2015,1,38,40,36,77,265,46,59.7%,58.3%,16.2,0,0,0,0,0,-,-,-,-,-,-,-,-,-,17,68,1,5.9%,4.0,0,0,0.0%,0,2,2,4,10.5%,0,50%,0,-,12,6.0,3.0,0.3,0,0.0%,0.30,1,0.4%,0.16,12.00,13,19,80,1,1.04,12.0,1.1,19
Michael Gallup,DAL,WR,2018,1,21,22,25,56,160,51,91.1%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,2,9.5%,0,0%,0,-,0,-,0.0,9.0,0,-,0.00,18,11.3%,0.22,0.00,0,0,0,0,0.00,0.0,-2.6,92
Michael Pittman,IND,WR,2020,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Michael Thomas,NO,WR,2016,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Mike Davis,CAR,RB,2015,1,27,28,18,46,186,33,71.7%,66.7%,12.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,7,12,0,0.0%,1.7,0,0,0.0%,0,0,5,5,18.5%,0,100%,0,-,24,4.8,4.8,-2.0,0,0.0%,0.86,-10,-5.4%,0.24,-2.40,34,12,36,0,0.78,8.6,-1.5,26
Mike Evans,TB,WR,2014,1,41,45,33,72,403,62,86.1%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,2,2,4.9%,0,100%,0,-,37,18.5,18.5,14.0,0,0.0%,0.82,28,6.9%,0.12,1.32,9,2,37,0,0.51,5.7,2.9,58
Mike Gesicki,MIA,TE,2018,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Mike Thomas,CIN,WR,2016,1,47,48,21,0,349,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,2,3,6.4%,0,67%,0,-,54,27.0,18.0,16.7,0,0.0%,1.13,50,14.3%,0.20,1.08,14,2,54,0,-,7.4,2.8,54
Mike Williams,LAC,WR,2017,1,42,44,33,63,383,61,96.8%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,1,3,7.1%,0,33%,0,-,4,4.0,1.3,15.7,0,0.0%,0.09,47,12.3%,0.19,0.09,4,1,4,0,0.06,1.4,-3.2,78
Miles Boykin,BAL,WR,2019,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Miles Sanders,PHI,RB,2019,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Mitchell Trubisky,CHI,QB,2017,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,-,-,-,-,0,-,-,-,0,-,-,-,-,-,-,0,0,0,0,-,0.0,0.0,
Mo Alie-Cox,IND,TE,2017,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Mycole Pruitt,TEN,TE,2015,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Myles Gaskin,MIA,RB,2019,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
N'Keal Harry,NE,WR,2019,1,22,25,21,52,201,11,21.2%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,1,2,9.1%,0,50%,0,-,6,6.0,3.0,3.5,0,0.0%,0.24,7,3.5%,0.16,0.86,1,1,6,0,0.12,1.6,-1.8,76
Nelson Agholor,LV,WR,2015,1,36,36,31,65,315,51,78.5%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,5,8,22.2%,0,63%,0,-,107,21.4,13.4,17.6,1,20.0%,2.97,141,44.8%,0.65,0.76,14,5,107,1,1.65,21.7,7.4,12
Nick Chubb,CLE,RB,2018,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Nick Foles,CHI,QB,2012,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,-,-,-,-,0,-,-,-,0,-,-,-,-,-,-,0,0,0,0,-,0.0,0.0,
Nick Mullens,SF,QB,2017,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,-,-,-,-,0,-,-,-,0,-,-,-,-,-,-,0,0,0,0,-,0.0,0.0,
Nick Vannett,DEN,TE,2016,1,38,40,36,77,265,35,45.5%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,2,3,7.9%,0,67%,0,-,25,12.5,8.3,6.3,0,0.0%,0.63,19,7.2%,0.17,1.32,18,2,25,0,0.32,4.5,-0.4,22
Noah Brown,DAL,WR,2017,1,21,22,25,56,160,14,25.0%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,0,0,0,0.00,0.0,0.0,93
Noah Fant,DEN,TE,2019,1,38,40,36,77,265,54,70.1%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,3,7,18.4%,0,43%,0,-,38,12.7,5.4,9.4,0,0.0%,0.95,66,24.9%,0.45,0.58,19,3,38,0,0.49,6.8,-3.3,15
Nyheim Hines,IND,RB,2018,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Odell Beckham,CLE,WR,2014,1,28,29,25,0,248,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,1,3.6%,0,0%,0,-,0,-,0.0,35.0,0,-,0.00,35,14.1%,0.15,0.00,0,0,0,0,-,0.0,-1.4,94
OJ Howard,TB,TE,2017,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Olabisi Johnson,MIN,WR,2019,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Olamide Zaccheaus,ATL,WR,2019,1,40,42,33,0,223,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,1,0,0,0.0%,0.0,-,-,-,-,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,1,0,0,-,0.0,-0.4,95
Parris Campbell,IND,WR,2019,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Patrick Laird,MIA,RB,2019,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Patrick Mahomes,KC,QB,2017,1,24,25,23,51,164,41,80.4%,-,-,15,23,200,1,0,65.2%,4.3%,8.7,9.6,164,80,7.1,107.2,4.60,0,0,0,-,-,-,-,-,-,0,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,-,-,-,-,0,0,0,0,0.00,12.0,2.6,22
Peyton Barber,WAS,RB,2016,1,21,25,38,69,197,23,33.3%,26.3%,5.8,0,0,0,0,0,-,-,-,-,-,-,-,-,-,10,34,0,0.0%,3.4,0,0,0.0%,0,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,10,34,0,0.49,3.4,-1.3,43
Philip Rivers,IND,QB,2004,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,-,-,-,-,0,-,-,-,0,-,-,-,-,-,-,0,0,0,0,-,0.0,0.0,
Phillip Lindsay,DEN,RB,2018,1,38,40,36,77,265,14,18.2%,25.0%,5.2,0,0,0,0,0,-,-,-,-,-,-,-,-,-,9,79,0,0.0%,8.8,0,0,0.0%,0,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,9,79,0,1.03,7.9,3.5,29
Preston Williams,MIA,WR,2019,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Quintez Cephus,DET,WR,2020,1,32,36,27,0,341,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,0,0,0,-,0.0,0.0,96
Raheem Mostert,SF,RB,2015,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Randall Cobb,HOU,WR,2011,1,38,39,24,68,254,49,72.1%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,8,10,26.3%,0,80%,0,-,95,11.9,9.5,7.9,0,0.0%,2.44,79,31.1%,0.61,1.20,28,8,95,0,1.40,17.5,0.5,20
Reggie Bonnafon,CAR,RB,2018,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Rex Burkhead,NE,RB,2013,1,22,25,21,52,201,25,48.1%,38.1%,8.7,0,0,0,0,0,-,-,-,-,-,-,-,-,-,4,12,0,0.0%,3.0,0,0,0.0%,0,0,3,4,18.2%,0,75%,0,-,35,11.7,8.8,-0.3,0,0.0%,1.40,-1,-0.5%,0.27,-35.00,37,7,47,0,0.90,7.7,0.4,30
Rob Gronkowski,TB,TE,2010,1,41,45,33,72,403,55,76.4%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,5,8,19.5%,0,63%,0,-,62,12.4,7.8,13.1,1,20.0%,1.38,105,26.1%,0.48,0.59,12,5,62,1,0.86,17.2,1.9,2
Robby Anderson,CAR,WR,2016,1,27,28,18,46,186,40,87.0%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,6,8,29.6%,0,75%,0,-,74,12.3,9.3,13.4,0,0.0%,2.64,107,57.5%,0.85,0.69,35,6,74,0,1.61,13.4,0.7,33
Robert Tonyan,GB,TE,2017,1,34,34,30,62,233,31,50.0%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,2,2,5.9%,0,100%,0,-,32,16.0,16.0,12.5,0,0.0%,0.94,25,10.7%,0.16,1.28,7,2,32,0,0.52,5.2,2.3,21
Robert Woods,LAR,WR,2013,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Ronald Jones,TB,RB,2018,1,41,45,33,72,403,31,43.1%,45.5%,10.7,0,0,0,0,0,-,-,-,-,-,-,-,-,-,13,34,1,7.7%,2.6,0,0,0.0%,0,0,1,2,4.9%,0,50%,0,-,2,2.0,1.0,-1.0,0,0.0%,0.04,-2,-0.5%,0.07,-1.00,1,14,36,1,0.50,10.6,-1.9,21
Royce Freeman,DEN,RB,2018,1,38,40,36,77,265,18,23.4%,13.9%,4.9,0,0,0,0,0,-,-,-,-,-,-,-,-,-,3,12,0,0.0%,4.0,0,0,0.0%,0,0,1,2,5.3%,0,50%,0,-,5,5.0,2.5,-2.5,0,0.0%,0.13,-5,-1.9%,0.07,-1.00,14,4,17,0,0.22,2.7,-1.8,47
Russell Gage,ATL,WR,2018,1,40,42,33,0,223,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,6,7,17.5%,0,86%,0,-,54,9.0,7.7,6.6,0,0.0%,1.29,46,20.6%,0.41,1.17,9,6,54,0,-,11.4,0.8,39
Russell Wilson,SEA,QB,2012,1,48,50,37,84,451,84,100.0%,-,-,33,50,388,3,3,66.0%,6.0%,7.8,6.3,451,230,9.0,84.4,4.70,6,84,0,0.0%,14.0,-,-,-,-,0,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,-,-,-,-,0,6,84,0,1.00,29.9,5.8,5
Ryan Fitzpatrick,MIA,QB,2005,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,-,-,-,-,0,-,-,-,0,-,-,-,-,-,-,0,0,0,0,-,0.0,0.0,
Ryan Izzo,NE,TE,2018,1,22,25,21,52,201,23,44.2%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,1,1,4.5%,0,100%,0,-,8,8.0,8.0,0.0,0,0.0%,0.32,0,0.0%,0.07,-,0,1,8,0,0.15,1.8,0.2,28
Ryan Tannehill,TEN,QB,2012,1,30,31,23,0,247,0,-,-,-,18,30,220,2,0,60.0%,6.7%,7.3,8.7,247,112,8.2,104.9,-3.90,2,5,0,0.0%,2.5,-,-,-,-,0,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,-,-,-,-,0,2,5,0,-,17.3,3.7,15
Sam Darnold,NYJ,QB,2018,1,22,23,25,57,111,57,100.0%,-,-,12,23,120,0,2,52.2%,0.0%,5.2,1.3,111,41,4.8,31.0,-11.40,0,0,0,-,-,-,-,-,-,0,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,-,-,-,-,0,0,0,0,0.00,0.8,-8.4,27
Sammy Watkins,KC,WR,2014,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Saquon Barkley,NYG,RB,2018,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Scott Miller,TB,WR,2019,1,41,45,33,72,403,43,59.7%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,151,37.5%,0.26,0.00,33,0,0,0,0.00,0.0,8.4,97
Sony Michel,NE,RB,2018,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Stefon Diggs,BUF,WR,2015,1,41,43,24,74,295,72,97.3%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,6,11,26.8%,0,55%,0,-,48,8.0,4.4,9.2,0,0.0%,1.12,101,34.2%,0.64,0.48,25,6,48,0,0.65,10.8,-5.5,42
Sterling Shepard,NYG,WR,2016,1,29,30,24,60,180,46,76.7%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,6,8,27.6%,0,75%,0,-,59,9.8,7.4,6.8,1,16.7%,1.97,54,30.0%,0.62,1.09,29,6,59,1,0.98,17.9,2.8,16
Steven Sims,WAS,WR,2019,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Tarik Cohen,CHI,RB,2017,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Taysom Hill,NO,QB,2017,1,36,37,34,70,156,10,14.3%,-,-,1,1,0,0,0,100.0%,0.0%,0.0,0.0,-1,-1,-1.0,79.2,0.00,1,6,0,0.0%,6.0,-,-,-,-,0,0,1,2.8%,-,0%,-,-,0,-,0.0,-,0,-,0.00,-,-,-,-,0,1,6,0,0.09,0.6,-1.2,28
Teddy Bridgewater,CAR,QB,2014,1,27,28,18,46,186,46,100.0%,-,-,23,28,254,2,0,82.1%,7.1%,9.1,10.5,186,96,6.6,128.3,11.10,2,10,0,0.0%,5.0,-,-,-,-,0,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,-,-,-,-,0,2,10,0,0.22,19.2,7.9,13
Tee Higgins,CIN,WR,2020,1,47,48,21,0,349,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,1,7,0,0.0%,7.0,-,-,-,-,0,5,5,10.6%,0,100%,0,-,71,14.2,14.2,10.0,1,20.0%,1.48,50,14.3%,0.26,1.42,21,6,78,1,-,18.8,9.7,14
Terry McLaurin,WAS,WR,2019,1,21,25,38,69,197,58,84.1%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,7,11,52.4%,0,64%,0,-,90,12.9,8.2,10.2,1,14.3%,3.60,112,56.9%,1.18,0.80,31,7,90,1,1.30,22.0,2.0,11
Tevin Coleman,SF,RB,2015,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Tim Patrick,DEN,WR,2017,1,38,40,36,77,265,51,66.2%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,3,4,10.5%,0,75%,0,-,44,14.7,11.0,12.5,0,0.0%,1.10,50,18.9%,0.29,0.88,7,3,44,0,0.57,7.4,0.2,55
TJ Hockenson,DET,TE,2019,1,32,36,27,0,341,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,5,6,18.8%,0,83%,0,-,59,11.8,9.8,8.3,1,20.0%,1.64,50,14.7%,0.38,1.18,19,5,59,1,-,16.9,6.7,4
Todd Gurley,ATL,RB,2015,1,40,42,33,0,223,0,-,78.8%,18.1,0,0,0,0,0,-,-,-,-,-,-,-,-,-,23,63,2,8.7%,2.7,0,0,0.0%,0,0,2,3,7.5%,0,67%,0,-,19,9.5,6.3,2.0,0,0.0%,0.45,6,2.7%,0.13,3.17,14,25,82,2,-,22.2,-0.4,4
Tom Brady,TB,QB,2000,1,41,45,33,72,403,72,100.0%,-,-,33,45,369,4,0,73.3%,8.9%,8.2,10.0,403,239,9.0,127.0,15.60,1,1,1,100.0%,1.0,-,-,-,-,0,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,-,-,-,-,0,1,1,1,0.01,36.9,12.9,3
Tony Pollard,DAL,RB,2019,1,21,22,25,56,160,19,33.9%,36.0%,6.2,0,0,0,0,0,-,-,-,-,-,-,-,-,-,8,16,0,0.0%,2.0,0,0,0.0%,0,0,1,1,4.8%,0,100%,0,-,6,6.0,6.0,0.0,0,0.0%,0.27,0,0.0%,0.07,-,6,9,22,0,0.39,3.2,-2.3,45
Travis Fulgham,PHI,WR,2019,1,41,43,24,81,328,78,96.3%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,5,11,26.8%,0,45%,0,-,73,14.6,6.6,12.1,0,0.0%,1.70,133,40.5%,0.69,0.55,20,5,73,0,0.90,12.3,-5.4,37
Travis Homer,SEA,RB,2019,1,48,50,37,84,451,16,19.0%,8.1%,1.7,0,0,0,0,0,-,-,-,-,-,-,-,-,-,3,10,0,0.0%,3.3,0,0,0.0%,0,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,3,10,0,0.12,1.0,-0.4,52
Travis Kelce,KC,TE,2013,1,24,25,23,51,164,40,78.4%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,3,3,12.5%,0,100%,0,-,31,10.3,10.3,-0.3,0,0.0%,1.24,-1,-0.6%,0.18,-31.00,32,3,31,0,0.61,6.1,0.1,17
Tre'Quan Smith,NO,WR,2018,1,36,37,34,70,156,57,81.4%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,4,4,11.1%,0,100%,0,-,54,13.5,13.5,9.3,0,0.0%,1.46,37,23.7%,0.33,1.46,17,4,54,0,0.77,9.4,3.3,45
Trent Taylor,SF,WR,2017,1,25,25,41,66,160,3,4.5%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,0,0,0,0.00,0.0,0.0,98
TY Hilton,IND,WR,2012,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Ty Montgomery,NO,RB,2015,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Tyler Boyd,CIN,WR,2016,1,47,48,21,0,349,0,-,-,-,1,1,16,0,0,100.0%,0.0%,16.0,16.0,-6,-6,-6.0,-,-,0,0,0,-,-,-,-,-,-,0,11,13,27.7%,0,85%,0,-,101,9.2,7.8,5.8,1,9.1%,2.10,76,21.8%,0.57,1.33,38,11,101,1,-,27.7,1.4,4
Tyler Eifert,JAC,TE,2013,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Tyler Ervin,GB,RB,2016,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Tyler Higbee,LAR,TE,2016,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,
Tyler Johnson,TB,WR,2020,1,41,45,33,72,403,29,40.3%,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,2,2,4.9%,0,100%,0,-,4,2.0,2.0,-0.5,1,50.0%,0.09,-1,-0.2%,0.07,-4.00,5,2,4,1,0.06,8.4,3.0,49
