Player,Team,POS,Draft Year,GP,TM TAR,TM PA ATT,TM OPP,TM Snaps,TM Air YDs,Snaps,Snap %,OPP Share,Weight OPP,Pass Comp,Pass ATT,Pass Yards,Pass TDs,Pass INT,Comp %,TD Rate,Yards/ ATT,AY/A,Passing Air Yards,Completed Air Yards,aDOT,QB Rating,CPOE,Rush ATT,Rush Yards,Rush TDs,TD Rate,YPC,Evaded Tackles,Big Runs,Juke Rate,GL ATT,FUM,REC,Targets,Target Share,RZ Targets,Catch Rate,Routes,Yards/ Route,REC Yards,Yards/REC,Yards/ Target,Air Yards/ Target,REC TDs,TD Rate,YDs/TM Pass ATT,Air Yards,Air Yards MS,WOPR,RACR,YAC,Touches,SCRIM Yards,SCRIM TDs,SCRIM YDs/Play,Fantasy Points,FPOE,PPR Rank
Marquez Callaway,NO,WR,2020,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Marquez Valdes-Scantling,GB,WR,2018,1,39,41,30,75,311,62,82.7%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,1,4,0,0.0%,4.0,-,-,-,-,0,1,1,2.6%,0,100%,0,-,19,19.0,19.0,18.0,0,0.0%,0.46,18,5.8%,0.08,1.06,1,2,23,0,0.31,3.3,1.5,70
Marquise Brown,BAL,WR,2019,1,26,28,34,82,232,77,93.9%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,1,2,7.7%,0,50%,0,-,3,3.0,1.5,3.0,1,100.0%,0.11,6,2.6%,0.13,0.50,0,1,3,1,0.04,7.3,0.9,52
Marvin Hall,DET,WR,2017,1,40,42,19,61,398,42,68.9%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,4,7,17.5%,0,57%,0,-,113,28.3,16.1,16.4,0,0.0%,2.69,115,28.9%,0.46,0.98,20,4,113,0,1.85,15.3,4.2,25
Marvin Jones,DET,WR,2012,1,40,42,19,61,398,60,98.4%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,3,7,17.5%,0,43%,0,-,39,13.0,5.6,12.0,2,66.7%,0.93,84,21.1%,0.41,0.46,8,3,39,2,0.64,18.9,6.5,16
Matt Breida,MIA,RB,2017,1,22,22,30,49,118,8,16.3%,13.3%,2.3,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,4,13,0,0.0%,3.3,0,0,0.0%,0,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,4,13,0,0.27,1.3,-0.6,59
Matt Ryan,ATL,QB,2008,1,30,30,34,70,258,70,100.0%,-,-,21,30,281,0,1,70.0%,0.0%,9.4,7.9,258,191,8.6,85.6,4.8,6,27,1,16.7%,4.5,-,-,-,-,0,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,6,27,1,0.39,17.9,2.6,11
Matthew Stafford,DET,QB,2009,1,40,42,19,61,398,61,100.0%,-,-,24,42,336,3,1,57.1%,7.1%,8.0,8.4,398,194,9.5,96.9,-10.1,1,10,0,0.0%,10.0,-,-,-,-,1,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,1,10,0,0.16,22.4,8.1,4
Maxx Williams,ARI,TE,2015,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Mecole Hardman,KC,WR,2019,1,47,47,27,66,338,45,68.2%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,7,9,19.1%,0,78%,0,-,96,13.7,10.7,6.7,1,14.3%,2.04,60,17.8%,0.41,1.60,57,7,96,1,1.45,22.6,8.4,7
Melvin Gordon,DEN,RB,2015,1,38,41,24,65,309,36,55.4%,62.5%,15.8,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,8,26,0,0.0%,3.3,0,0,0.0%,0,0,6,7,18.4%,0,86%,0,-,21,3.5,3.0,0.9,0,0.0%,0.51,6,1.9%,0.29,3.50,15,14,47,0,0.72,10.7,-2.7,21
Michael Gallup,DAL,WR,2018,1,38,40,33,79,0,69,87.3%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,7,12,31.6%,0,58%,0,-,61,8.7,5.1,0.0,0,0.0%,1.53,0,-,-,-,0,7,61,0,0.77,13.1,0.0,32
Michael Pittman,IND,WR,2020,1,34,34,46,77,224,45,58.4%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,1,1,2.9%,0,100%,0,-,6,6.0,6.0,2.0,0,0.0%,0.18,2,0.9%,0.05,3.00,4,1,6,0,0.08,1.6,0.2,78
Michael Thomas,NO,WR,2016,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Mike Davis,CAR,RB,2015,1,26,27,17,54,221,46,85.2%,88.2%,10.7,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,13,66,0,0.0%,5.1,0,0,0.0%,0,0,1,2,7.7%,0,50%,0,-,11,11.0,5.5,-3.5,0,0.0%,0.41,-7,-3.2%,0.09,-1.57,14,14,77,0,1.43,8.7,-0.7,30
Mike Evans,TB,WR,2014,1,40,40,33,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,5,7,17.50%,0,71%,0,-,55,11.0,7.9,0.0,1,20.00%,1.38,0,-,-,-,0,5,55,1,-,16.5,0.0,19
Mike Gesicki,MIA,TE,2018,1,22,22,30,49,118,28,57.1%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,1,2,9.1%,0,50%,0,-,8,8.0,4.0,21.0,0,0.0%,0.36,42,35.6%,0.39,0.19,0,1,8,0,0.16,1.8,-0.9,32
Mike Thomas,CIN,WR,2016,1,35,37,34,73,225,6,8.2%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,0,0,0,0.00,0.0,0.0,91
Mike Williams,LAC,WR,2017,1,41,44,48,87,318,76,87.4%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,1,1,0,0.0%,1.0,-,-,-,-,0,5,8,19.5%,0,63%,0,-,99,19.8,12.4,16.8,1,20.0%,2.25,134,42.1%,0.59,0.74,6,6,100,1,1.15,21.0,7.7,11
Miles Boykin,BAL,WR,2019,1,26,28,34,82,232,33,40.2%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,2,3,11.5%,0,67%,0,-,20,10.0,6.7,9.0,1,50.0%,0.71,27,11.6%,0.25,0.74,1,2,20,1,0.24,10.0,3.9,41
Miles Sanders,PHI,RB,2019,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Mitchell Trubisky,CHI,QB,2017,1,41,41,27,70,326,1,1.4%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.0,1,3,0,0.0%,3.0,-,-,-,-,0,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,1,3,0,0.04,0.3,-0.1,31
Mo Alie-Cox,IND,TE,2017,1,34,34,46,77,224,32,41.6%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,3,4,11.8%,0,75%,0,-,37,12.3,9.3,7.3,0,0.0%,1.09,29,12.9%,0.27,1.28,5,3,37,0,0.48,6.7,0.1,16
Mycole Pruitt,TEN,TE,2015,1,29,30,30,62,259,16,25.8%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,1,3.4%,0,0%,0,-,0,-,0.0,3.0,0,-,0.00,3,1.2%,0.06,0.00,0,0,0,0,0.00,0.0,-3.3,38
Myles Gaskin,MIA,RB,2019,1,22,22,30,49,118,43,87.8%,80.0%,20.0,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,18,47,1,5.6%,2.6,0,0,0.0%,0,1,3,6,27.3%,0,50%,0,-,16,5.3,2.7,-0.5,0,0.0%,0.73,-3,-2.5%,0.39,-5.33,15,21,63,1,1.29,13.3,-5.1,17
N'Keal Harry,NE,WR,2019,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Nelson Agholor,LV,WR,2015,1,22,24,42,72,141,56,77.8%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,2,9.1%,0,0%,0,-,0,-,0.0,5.5,0,-,0.00,11,7.8%,0.19,0.00,0,0,0,0,0.00,0.0,-4.8,92
Nick Chubb,CLE,RB,2018,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Nick Foles,CHI,QB,2012,1,41,41,27,70,326,69,98.6%,-,-,28,41,272,2,1,68.3%,4.9%,6.6,6.5,326,208,8.0,92.7,-0.8,0,0,0,-,-,-,-,-,-,0,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,0,0,0,0.00,16.9,1.8,14
Nick Mullens,SF,QB,2017,1,40,41,25,70,291,29,41.4%,-,-,18,25,238,2,0,72.0%,8.0%,9.5,11.1,185,148,7.4,128.4,10.9,0,0,0,-,-,-,-,-,-,0,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,0,0,0,0.00,17.5,4.5,12
Nick Vannett,DEN,TE,2016,1,38,41,24,65,309,11,16.9%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,0,0,0,0.00,0.0,0.0,39
Noah Brown,DAL,WR,2017,1,38,40,33,79,0,16,20.3%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,2,5.3%,0,0%,0,-,0,-,0.0,0.0,0,-,0.00,0,-,-,-,0,0,0,0,0.00,0.0,0.0,93
Noah Fant,DEN,TE,2019,1,38,41,24,65,309,51,78.5%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,7,9,23.7%,0,78%,0,-,47,6.7,5.2,7.2,0,0.0%,1.15,65,21.0%,0.50,0.72,28,7,47,0,0.72,11.7,-1.6,8
Nyheim Hines,IND,RB,2018,1,34,34,46,77,224,16,20.8%,21.7%,10.9,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,5,8,0,0.0%,1.6,0,0,0.0%,0,0,3,5,14.7%,0,60%,0,-,54,18.0,10.8,8.2,2,66.7%,1.59,41,18.3%,0.35,1.32,29,8,62,2,0.81,21.2,10.9,4
Odell Beckham,CLE,WR,2014,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
OJ Howard,TB,TE,2017,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Olabisi Johnson,MIN,WR,2019,1,14,14,37,52,25,2,3.8%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,0,0,0,0.00,0.0,0.0,94
Olamide Zaccheaus,ATL,WR,2019,1,30,30,34,70,258,9,12.9%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,0,0,0,0.00,0.0,0.0,95
Parris Campbell,IND,WR,2019,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Patrick Laird,MIA,RB,2019,1,22,22,30,49,118,0,0.0%,0.0%,0.0,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,0,0,-,0,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,0,0,0,0.00,0.0,0.0,67
Patrick Mahomes,KC,QB,2017,1,47,47,27,66,338,54,81.8%,-,-,31,42,416,5,0,73.8%,11.9%,9.9,12.3,388,218,9.2,144.4,8.2,0,0,0,-,-,-,-,-,-,0,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,0,0,0,0.00,36.6,22.3,1
Peyton Barber,WAS,RB,2016,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Philip Rivers,IND,QB,2004,1,34,34,46,77,224,77,100.0%,-,-,23,33,262,3,0,69.7%,9.1%,7.9,9.8,211,119,6.4,123.5,-3.6,2,-2,0,0.0%,-1.0,-,-,-,-,0,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,2,-2,0,-0.03,22.3,7.7,5
Phillip Lindsay,DEN,RB,2018,1,38,41,24,65,309,29,44.6%,37.5%,8.3,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,6,83,1,16.7%,13.8,0,0,0.0%,0,0,1,3,7.9%,0,33%,0,-,3,3.0,1.0,-1.0,0,0.0%,0.07,-3,-1.0%,0.11,-1.00,3,7,86,1,1.32,15.6,8.5,11
Preston Williams,MIA,WR,2019,1,22,22,30,49,118,44,89.8%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,2,5,22.7%,0,40%,0,-,15,7.5,3.0,10.6,0,0.0%,0.68,53,44.9%,0.66,0.28,6,2,15,0,0.31,3.5,-4.8,69
Quintez Cephus,DET,WR,2020,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Raheem Mostert,SF,RB,2015,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Randall Cobb,HOU,WR,2011,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Reggie Bonnafon,CAR,RB,2018,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Rex Burkhead,NE,RB,2013,1,23,25,30,65,156,32,49.2%,23.3%,5.1,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,6,26,0,0.0%,4.3,0,0,0.0%,0,0,1,1,4.3%,0,100%,0,-,5,5.0,5.0,-3.0,0,0.0%,0.20,-3,-1.9%,0.05,-1.67,8,7,31,0,0.48,4.1,0.1,49
Rob Gronkowski,TB,TE,2010,1,40,40,33,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,4,4,10.00%,0,100%,0,-,41,10.3,10.3,0.0,1,25.00%,1.03,0,-,-,-,0,4,41,1,-,14.1,0.0,4
Robby Anderson,CAR,WR,2016,1,26,27,17,54,221,45,83.3%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,5,8,30.8%,0,63%,0,-,48,9.6,6.0,8.8,0,0.0%,1.78,70,31.7%,0.68,0.69,20,5,48,0,0.89,9.8,-3.4,42
Robert Tonyan,GB,TE,2017,1,39,41,30,75,311,46,61.3%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,5,7,17.9%,0,71%,0,-,79,15.8,11.3,7.9,0,0.0%,1.93,55,17.7%,0.39,1.44,39,5,79,0,1.05,12.9,4.0,6
Robert Woods,LAR,WR,2013,1,58,61,33,95,378,88,92.6%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,2,9,1,50.0%,4.5,-,-,-,-,0,7,8,13.8%,0,88%,0,-,85,12.1,10.6,5.9,1,14.3%,1.39,47,12.4%,0.29,1.81,43,9,94,2,0.99,28.4,10.1,3
Ronald Jones,TB,RB,2018,1,40,40,33,0,0,0,-,33.30%,10.4,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,7,23,0,0.00%,3.3,0,0,0.00%,0,1,4,4,10.00%,0,100%,0,-,23,5.8,5.8,0.0,0,0.00%,0.58,0,-,-,-,0,11,46,0,-,6.6,0.0,37
Royce Freeman,DEN,RB,2018,1,38,41,24,65,309,0,0.0%,0.0%,0.0,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,0,0,-,0,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,0,0,0,0.00,0.0,0.0,68
Russell Gage,ATL,WR,2018,1,30,30,34,70,258,39,55.7%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,2,3,10.0%,0,67%,0,-,25,12.5,8.3,0.3,0,0.0%,0.83,1,0.4%,0.15,25.00,23,2,25,0,0.36,4.5,0.1,64
Russell Wilson,SEA,QB,2012,1,36,37,27,68,260,68,100.0%,-,-,27,37,261,4,0,73.0%,10.8%,7.1,9.2,260,133,7.0,128.3,7.7,6,23,0,0.0%,3.8,-,-,-,-,0,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,6,23,0,0.34,28.7,4.6,2
Ryan Fitzpatrick,MIA,QB,2005,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.0,0,0,0,-,-,-,-,-,-,0,0,0,-,-,-,-,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Ryan Izzo,NE,TE,2018,1,23,25,30,65,156,48,73.8%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,2,3,13.0%,0,67%,0,-,24,12.0,8.0,0.0,0,0.0%,0.96,0,0.0%,0.20,-,0,2,24,0,0.37,4.4,-0.3,22
Ryan Tannehill,TEN,QB,2012,1,29,30,30,62,259,62,100.0%,-,-,18,30,233,2,1,60.0%,6.7%,7.8,7.6,259,155,8.6,92.8,0.3,2,20,0,0.0%,10.0,-,-,-,-,0,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,2,20,0,0.32,17.3,2.0,13
Sam Darnold,NYJ,QB,2018,1,28,30,24,57,194,57,100.0%,-,-,18,30,133,0,0,60.0%,0.0%,4.4,4.4,194,59,6.5,70.6,-3.6,4,21,0,0.0%,5.3,-,-,-,-,0,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,4,21,0,0.37,7.4,-5.3,26
Sammy Watkins,KC,WR,2014,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Saquon Barkley,NYG,RB,2018,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Scott Miller,TB,WR,2019,1,40,40,33,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,0.00%,0,-,0,-,0,-,-,-,0,-,0.00,0,-,-,-,0,0,0,0,-,0.0,0.0,96
Sony Michel,NE,RB,2018,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Stefon Diggs,BUF,WR,2015,1,18,18,30,58,179,53,91.4%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,6,9,50.0%,0,67%,0,-,92,15.3,10.2,10.6,0,0.0%,5.11,95,53.1%,1.12,0.97,37,6,92,0,1.59,15.2,1.1,26
Sterling Shepard,NYG,WR,2016,1,41,42,26,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,8,10,24.40%,0,80%,0,-,74,9.3,7.4,0.0,0,0.00%,1.76,0,-,-,-,0,8,74,0,-,15.4,0.0,23
Steven Sims,WAS,WR,2019,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Tarik Cohen,CHI,RB,2017,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Taysom Hill,NO,QB,2017,1,41,41,35,74,190,14,18.9%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.0,5,35,0,0.0%,7.0,-,-,-,-,0,2,2,4.9%,-,100%,-,-,30,15.0,15.0,9.0,1,50.0%,0.73,18,9.5%,0.14,1.67,12,7,65,1,0.88,14.5,7.8,19
Teddy Bridgewater,CAR,QB,2014,1,26,27,17,54,221,48,88.9%,-,-,15,23,176,1,1,65.2%,4.3%,7.7,6.6,185,107,8.0,84.7,2.5,5,30,0,0.0%,6.0,-,-,-,-,0,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,5,30,0,0.56,12.0,3.0,22
Tee Higgins,CIN,WR,2020,1,35,37,34,73,225,57,78.1%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,2,6,0,0.0%,3.0,-,-,-,-,0,6,9,25.7%,0,67%,0,-,78,13.0,8.7,8.8,0,0.0%,2.11,79,35.1%,0.63,0.99,12,8,84,0,1.15,14.4,-3.3,27
Terry McLaurin,WAS,WR,2019,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Tevin Coleman,SF,RB,2015,1,40,41,25,70,291,6,8.6%,12.0%,1.7,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,3,20,0,0.0%,6.7,0,0,0.0%,0,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,3,20,0,0.29,2.0,0.5,57
Tim Patrick,DEN,WR,2017,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
TJ Hockenson,DET,TE,2019,1,40,42,19,61,398,45,73.8%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,7,10,25.0%,0,70%,0,-,65,9.3,6.5,6.7,0,0.0%,1.55,67,16.8%,0.49,0.97,36,7,65,0,1.07,13.5,-1.9,5
Todd Gurley,ATL,RB,2015,1,30,30,34,70,258,36,51.4%,52.9%,10.4,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,18,46,1,5.6%,2.6,0,0,0.0%,0,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,18,46,1,0.66,10.6,-1.0,22
Tom Brady,TB,QB,2000,1,40,40,33,0,0,0,-,-,-,28,40,279,2,0,70.00%,5.00%,7.0,8.0,0,0,0.0,106.1,0.0,1,-1,0,0.00%,-1.0,-,-,-,-,0,0,0,0.00%,-,-,-,-,0,-,-,-,0,-,0.00,0,-,-,-,0,1,-1,0,-,19.1,0.0,9
Tony Pollard,DAL,RB,2019,1,38,40,33,79,0,17,21.5%,27.3%,7.2,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,7,40,0,0.0%,5.7,0,0,0.0%,0,0,2,2,5.3%,0,100%,0,-,24,12.0,12.0,0.0,0,0.0%,0.60,0,-,-,-,0,9,64,0,0.81,8.4,0.0,32
Travis Fulgham,PHI,WR,2019,1,26,28,26,63,0,59,93.7%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,6,7,26.9%,0,86%,0,-,78,13.0,11.1,0.0,1,16.7%,2.79,0,-,-,-,0,6,78,1,1.24,19.8,0.0,14
